,Hogwarts House,First Name,Last Name,Birthday,Best Hand,Arithmancy,Astronomy,Herbology,Defense Against the Dark Arts,Divination,Muggle Studies,Ancient Runes,History of Magic,Transfiguration,Potions,Care of Magical Creatures,Charms,Flying
109,Hufflepuff,Randal,Bays,1997-06-29,Left,58658.0,393.8507532762327,5.292818552382909,-3.9385075327623267,4.802,-663.1607172620577,461.4497571737206,3.3869762788195765,1055.7611320841202,6.3408153570386085,2.3338447372663635,-243.91673,30.0
110,Ravenclaw,Olive,Hendrick,2000-07-23,Right,42350.0,-599.5641198827988,7.824663314582906,5.995641198827987,4.625,107.04128229739278,586.1626266390185,3.7324404210198665,1022.2304842562062,4.599536535708436,0.9028841202008436,-230.22546,65.13
111,Slytherin,Dudley,Cleary,2001-02-18,Right,21194.0,-705.767878939079,-2.9405134217949063,7.05767878939079,-4.283,-367.96977682326536,412.7205784719457,4.903436239100328,1035.4937554309354,nan,-0.23090889818103344,-244.6205,-20.32
112,Ravenclaw,Raleigh,Boles,2001-03-20,Right,46705.0,-550.0742802067822,5.8779724232383215,5.500742802067821,4.351,569.5478629674261,608.2375584474199,4.810343470039537,1059.1231318374312,7.6735091747771875,-0.0463258852266251,-229.85248,1.75
113,Ravenclaw,Ivy,Arriola,2001-03-02,Left,nan,-281.73743519184035,5.074208455651903,2.817374351918404,5.853,120.38873963759373,576.1867417715915,4.149077070106567,1044.1501992603812,8.157588222873702,0.6544415359057487,-232.12481,56.24
114,Ravenclaw,Karrie,Eddy,2001-02-05,Right,51956.0,-483.2431505478928,8.247352791823799,4.8324315054789295,6.279,772.4601318182547,643.7157372771994,6.079231919382791,1070.0168036883204,8.355645789947394,1.2610099290119077,-226.12874,-8.74
115,Slytherin,Rae,Farmer,2001-11-02,Left,54773.0,-375.0274439417644,-4.960818912171951,3.750274439417644,nan,-456.98508895473987,436.0511445096355,4.265954365676157,1045.434247170631,9.991413618435633,0.027481310999532525,-250.73117,-46.97
116,Ravenclaw,Lane,Rodrigues,1998-05-10,Left,57633.0,-584.46200813266,4.142216820668182,5.8446200813266005,4.849,750.5126244454352,632.4565701376972,3.1229751277610065,1060.6063737652105,6.3898503552800765,0.3045378322170143,-230.65569,-10.37
117,Hufflepuff,Anton,Bouchard,1997-06-04,Left,41002.0,500.90541655328764,7.433887889603149,-5.009054165532876,4.378,-470.8725793299666,399.9310201456256,2.7037055154047103,1040.667870394583,2.9446756100290954,0.5665889409727437,-243.72801,52.66
118,Gryffindor,Darryl,Matthew,2001-01-28,Left,60698.0,470.11887089019166,-5.164334045477509,-4.701188708901916,5.5470000000000015,-132.1994400396955,616.9408247172803,-3.4931193492824524,963.3682646230012,3.2778293052892726,-1.069742383803013,-251.06188,136.32
119,Gryffindor,Dee,Faison,1999-07-15,Left,42253.0,458.37854425986643,-6.6630559872522985,-4.583785442598664,4.5710000000000015,-631.2686930035663,541.425350945355,-3.5464051920793165,949.0769652308884,2.797369175780425,0.2980358981546199,-254.12503,154.27
120,Gryffindor,Daisy,Starnes,1999-01-20,Left,37542.0,654.365219976528,-8.265147728529909,-6.5436521997652815,2.084,-649.4997110830889,552.9989979845674,-3.4685305333784893,915.5861734090159,4.072176821356194,-0.4779249532196927,-258.83154,199.35
121,Ravenclaw,Prince,Cardoza,1999-04-23,Left,69794.0,-452.3093951688417,5.7182566670612776,4.523093951688416,5.599,370.39486010318143,600.8918322946573,4.253847390192174,1019.2671378414058,3.3399848443935007,2.7238577550101395,-232.55749,6.62
122,Hufflepuff,Amelia,Tindall,1996-11-25,Right,56268.0,327.9125956758828,8.525734057629062,-3.279125956758828,2.22,-205.71931582145686,347.4120254178552,4.949985204469028,1025.877898373438,-0.12924818138153582,-0.2658345897278653,-243.7366,-9.3
123,Gryffindor,Dottie,Bui,2000-10-02,Left,57434.0,480.3791190594107,-5.212369478782196,-4.803791190594106,nan,-245.93824049379955,636.5837145310724,-2.6313970419822605,986.349834708838,7.164328036768563,0.3716150276213169,-250.9352,136.15
124,Hufflepuff,Oleta,Sawyers,2001-03-31,Right,51267.0,507.4782547968611,6.098228791819545,-5.074782547968611,6.447,-695.4077660938992,442.1729676798249,2.782886545602969,1056.5083891710142,5.037728407316769,0.7086929148160918,-243.21372,40.43
125,Gryffindor,Darwin,Watson,1998-10-23,Left,41830.0,429.6151831826984,-5.8755459123850455,-4.296151831826983,4.5760000000000005,-724.5194401797328,552.231491358456,-5.422822432944588,939.5509461453688,1.3393588577356628,-0.7837020621857956,-254.27238,193.6
126,Slytherin,Bryan,Logsdon,1998-07-20,Right,52561.0,-355.27047560480474,-4.892783187099728,3.552704756048048,-4.839,nan,442.93636006813017,2.924344754979542,1049.8931862507234,9.590622652556926,0.6572519142353709,-250.92786,-33.02
127,Hufflepuff,Tommy,Stidham,1999-09-23,Left,22234.0,606.9486838690523,3.831080894678415,-6.069486838690523,6.97,-665.6972148784017,489.32563657111433,8.227162283089786,1045.8429501714434,12.759779262447715,-1.7055893774954642,-240.92007,41.67
128,Gryffindor,Lindy,Gracia,1998-01-14,Right,33563.0,747.4469702535724,-8.64865175490565,-7.474469702535724,1.444,-475.4161820714312,576.4978364268268,-1.9217785850832687,927.927729784298,7.4042233967580975,2.4163300363470577,-258.6056,188.6
129,Slytherin,Renato,Peel,2001-08-14,Right,73077.0,-397.44969640942145,nan,3.9744969640942163,-5.867000000000001,-315.6439402611497,406.5832376866552,4.85944401664274,1030.6508809781978,7.461730663178782,1.3259458993405482,-253.27786,-91.41
130,Ravenclaw,Vada,Stinnett,1998-12-07,Right,63604.0,-739.5106986941948,8.129343836158942,7.395106986941949,3.168,271.43208138397904,570.2868002122639,3.6627513720425866,1024.4518638923164,2.315665172275017,-1.986756734980085,-231.02839,22.1
131,Hufflepuff,Marion,Galindo,2000-02-23,Left,47052.0,561.6559199596363,6.154023758537017,-5.616559199596363,3.749,-246.9314297363984,386.41912618796374,4.249600813824982,1028.143468794004,2.5104245404568672,-0.8511317571161439,-245.17349,17.14
132,Slytherin,Stacey,Crouse,1999-10-28,Right,37273.0,-614.0486161818812,-4.904819241191567,6.140486161818813,-4.718,-505.3700103361954,384.3865040093263,6.114746268856534,1048.862295798725,9.843033939339037,1.0696268021734785,-247.90016,-76.72
133,Hufflepuff,Ruthie,Wallin,1998-07-16,Left,46529.0,521.3999187856434,7.465972100607786,-5.213999187856434,3.462,-697.6683438076054,411.9717348289595,2.9951308769158627,1058.3265038096522,5.598980864477973,-0.3763084851583959,-244.86802000000003,53.18
134,Ravenclaw,Elaine,Sargent,2000-09-02,Right,43932.0,-637.5685775933299,6.3109391441811775,6.375685775933299,4.5710000000000015,615.63852039657,623.1059080074673,3.88373459205302,1058.4854149932112,7.1178526187989934,-0.1819143260500886,-228.55339,17.77
135,Hufflepuff,Valarie,Valentin,1997-09-27,Left,42551.0,657.100095123139,8.127386769410322,-6.57100095123139,3.919,-294.83786332300065,319.1080196126196,2.827435252204852,1036.4315100603385,-0.6851878477010405,0.3556839544802716,-245.78322000000003,18.2
136,Hufflepuff,Alana,Kersey,1998-01-03,Left,33845.0,479.809917239206,3.846392772165909,-4.7980991723920585,5.033,-522.3463042185739,465.03512356919924,5.073603849451375,1042.9856697232917,8.689670837352274,0.3018639717429507,-243.17674,43.56
137,Ravenclaw,Janet,Creighton,1999-07-10,Right,64762.0,-739.7313286883832,2.6465615033311183,7.397313286883831,3.327,1006.1039207463552,576.1130255755422,4.334636085629388,1056.6760162129997,4.057920533461081,1.0324012636657145,-231.69681,-79.25
138,Hufflepuff,Merle,Yoon,2001-03-27,Left,40439.0,436.36189639171374,5.719084545151873,-4.363618963917137,5.053,-301.50410409550625,378.10728396510086,5.178795742712839,1035.0568606109698,2.8515699770522818,1.0477836376746337,-242.8177,-3.93
139,Slytherin,Miguel,Dejesus,1998-05-17,Left,57334.0,-574.8220611218287,-5.176573265089827,5.748220611218289,-3.043,-493.9787607587989,398.8402376014467,5.5620873844937515,1041.0093750410015,7.542451056664506,1.3423405053615507,-248.32012000000003,-94.88
140,Hufflepuff,Whitney,Jeter,1997-09-19,Right,55488.0,536.0545433303648,nan,-5.360545433303648,3.124,-405.1078460921711,302.56240901356443,5.9074147662625345,1055.6328612799514,2.1724855032868327,1.6645872395369026,-246.84899,-64.68
141,Ravenclaw,Abdul,Tam,1997-11-13,Right,34309.0,-450.65882749037996,1.825783780396525,4.506588274903798,5.482,508.7914275566434,609.8733001388464,6.3558847925609605,nan,11.281728009537993,-0.8283884192356517,-230.98674,-27.47
142,Hufflepuff,Renato,Sneed,2000-07-10,Right,59800.0,462.4728553153282,5.803786856379642,-4.6247285531532825,4.855,-727.8216267580025,435.0270046559933,4.9604359247514775,1061.828921920107,6.907009358766303,-0.3058438462871937,-244.06226,5.59
143,Ravenclaw,Janie,Demers,1999-12-17,Right,48160.0,-492.21901679737925,2.084879370201924,4.922190167973793,4.762,269.5468082279816,615.3885406347463,2.910657514552592,1032.6348879508382,6.8159568551477685,0.3648516611290311,-234.16569,30.36
144,Hufflepuff,Stanton,Bruner,1999-12-27,Right,57332.0,435.3660560603217,7.0144531887667405,-4.353660560603216,5.745,-567.0417981571849,406.6395240622156,4.326196781899858,1050.4349485686541,3.358234530387522,-1.7742377160586704,-242.69758,3.57
145,Slytherin,Hillary,Alcorn,2000-06-18,Left,22619.0,-714.8515292654915,-4.6889023746637815,7.148515292654915,-2.962,-612.5525376971614,384.7756762878418,8.337923218249923,1043.3263877861827,11.083512304585831,1.1071929927946067,-244.30677000000003,-81.08
146,Ravenclaw,Pearlie,Rousseau,1999-06-20,Left,25168.0,-215.18466637943104,7.449835638300586,2.1518466637943106,6.3210000000000015,516.9802176901081,568.5209381719243,5.159087982451268,1070.4559061034531,8.206382389446869,0.3400788660702277,-229.27606,19.67
147,Ravenclaw,Desiree,Galvan,2000-03-21,Left,52046.0,-573.7876665182803,nan,5.7378766651828,4.434,636.7532093639257,579.7589437777673,7.737965974698534,1058.0695741127417,8.090147871183605,0.8371699694679973,-229.76232,-59.3
148,Gryffindor,Vilma,Zhang,2000-06-27,Right,37931.0,535.1601892101503,-7.0815545700817575,-5.351601892101503,4.438,-130.31867889967864,563.0920991308752,-2.8617669471275438,943.2612428637524,3.0506932882352022,-0.4660175989325756,-253.23259,143.98
149,Ravenclaw,Jasmine,Tiller,1999-05-15,Right,76651.0,-725.0401162100386,6.358258480103906,7.250401162100386,3.452,628.5234391412355,572.5727892101846,6.3644096806220185,1037.0070957826304,3.5203415021488134,-1.1373335674390448,-230.69598,-60.09
150,Gryffindor,Casandra,Warfield,1999-07-28,Right,43027.0,349.9418350919776,-7.303554574444176,-3.4994183509197763,3.703,-379.9538785431844,601.9920492911642,-3.1667730601083166,953.5084047012692,5.334958833803384,-0.3695189595453575,-252.67669,158.12
151,Slytherin,Keenan,Kozlowski,1998-04-25,Left,73677.0,-374.5740486528221,-6.723347495162045,3.7457404865282213,-4.152,-361.5927191376271,436.8555949924961,6.67390443487025,1018.3912636103296,8.7522639052378,1.0430844055076425,-251.8601,-96.8
152,Ravenclaw,Trista,Gantt,2001-10-21,Left,59061.0,-360.81949826123605,4.90991620307176,3.6081949826123614,6.265,932.4176116559056,670.4428896193707,4.034883257686069,1070.0684781678726,8.380733514904593,-0.2371991203173636,-229.56059,-9.89
153,Ravenclaw,Marybeth,Tam,1997-01-23,Left,50587.0,-424.2223399204543,5.5148669268690504,4.242223399204542,6.004,633.954001218519,631.9235524303472,5.361209925527799,1057.5207217457732,8.169891029990437,0.9750531978520826,-229.39669,-4.26
154,Gryffindor,Ines,Bess,1999-05-23,Left,39603.0,507.64321323507073,-4.284523849094794,-5.076432132350707,5.254,-562.5140156977353,610.9198813895089,-5.025782253755974,965.4106914718976,4.809941653792787,-0.2650824694340689,-251.48853,206.45
155,Ravenclaw,Raymon,Frazer,1997-10-10,Right,33196.0,-379.7072491112845,5.007685512139741,3.797072491112845,5.591,457.6933204540464,645.1279050976551,6.76230682654924,1064.269161107592,12.327688766014647,-0.5060061680781516,-229.04353,16.92
156,Hufflepuff,Daisy,Swenson,1998-06-15,Right,84689.0,365.5798127316365,4.5911144534302295,-3.655798127316365,3.84,-761.2798260710967,387.6582358218795,nan,1080.7444011326563,3.230488577394381,-0.743656355630929,-247.5064,-44.9
157,Gryffindor,Laverne,Baughman,1999-08-01,Left,47573.0,504.63576416534386,-2.7246921388625043,-5.046357641653438,7.144,-422.9537269380944,629.9080606526823,-6.6214466870387625,952.4676245435388,1.3166269758311857,0.14777783122544375,-249.66992,223.39
158,Gryffindor,Johnnie,Brownlee,2000-11-25,Right,nan,460.98212262184717,-4.4588884908305495,-4.609821226218472,4.96,nan,616.9576070532219,-5.824106947906826,948.9212003394368,1.5963083319372613,0.6486755533475765,-253.0356,188.01
159,Ravenclaw,Gena,Sotelo,1999-01-06,Left,27979.0,-491.2030083816768,5.386216214386126,4.9120300838167665,4.919,501.35366829771766,591.4395992617569,4.449335845932908,1058.8086290609274,8.169258459216103,-0.10003204501733763,-229.675,22.95
160,Slytherin,Chauncey,Ambrose,1997-09-23,Right,56313.0,-463.6502500606741,-2.457738111279645,4.636502500606741,-3.523,-497.6966702112428,448.2469179293768,3.0324715106011406,1033.5124263006678,7.354243224801251,-0.31705462760272096,-248.22068,-13.85
161,Gryffindor,Tricia,Burt,1999-01-07,Left,59954.0,461.123006391526,-5.4937927975638035,-4.6112300639152615,nan,-442.6072498575823,585.3230640582832,-6.2953901330606366,920.9030920878917,-1.1650197912461948,-0.8204377171954661,-254.67415,195.15
162,Slytherin,Corrine,Hammond,1999-04-04,Right,21209.0,-613.6871603822729,-4.289196726941419,6.136871603822727,-6.5920000000000005,-440.99770426820817,396.20180391410247,5.3802859494804585,1052.8451637299704,11.751212035101073,1.049894068203692,-247.94549,-34.69
163,Gryffindor,Adela,Leblanc,1999-07-10,Right,64677.0,659.533766696911,-3.965581598273431,-6.59533766696911,4.022,-547.6936766402813,624.060349364303,-5.9607306648346805,946.5969179715644,2.925959619637036,-0.7130189389231744,-255.35636,214.95
164,Slytherin,Marcel,Pederson,2000-01-07,Left,35532.0,-567.0845227149679,-4.7897940352157695,5.670845227149679,-5.053,-253.72147434618256,441.0927313185914,4.720936061493298,1031.916541082582,9.867057225743457,0.2712187020009706,-247.76412,-29.83
165,Ravenclaw,Shanna,Pipkin,2001-02-27,Left,57091.0,-578.8621248258312,3.749009773103922,5.788621248258313,3.713,473.45814469213684,577.9148592097184,3.370725893136884,1038.9607299600523,4.549805406089222,-0.034357967929436926,-233.51402,-6.84
166,Ravenclaw,Mari,Stanford,2000-06-02,Right,23965.0,-313.0693774495002,3.374697330449515,3.1306937744950014,5.295,621.1700959097302,587.8296938186489,4.3929801658774235,1075.0621378842552,9.80662464232744,1.076883610267118,-231.36591,3.19
167,Gryffindor,Rayford,Denny,1997-04-17,Left,34208.0,654.4598112341032,-4.713041538257582,-6.544598112341032,6.255,-369.89961436209154,568.3881805298953,nan,938.5094403530087,1.4522772553680006,-0.16533273085597,-252.38059,197.75
168,Gryffindor,Tina,Ng,1999-08-27,Left,48551.0,412.1285044359027,-4.052347780268112,-4.121285044359027,5.58,-608.1105631191266,627.9730237480028,-5.251880076803452,970.4600409694267,4.663228514910284,0.2972719303876222,-250.66859,199.25
169,Ravenclaw,Tamra,Elrod,1999-11-12,Left,56803.0,-365.1532030400437,6.0874448820419085,3.651532030400437,6.699,687.0859066376332,637.6132211474691,4.0008688677715005,1066.4105332046995,7.08966890303517,0.2927408138853414,-229.46123,-2.03
170,Hufflepuff,Clark,Wentworth,2000-11-01,Left,49507.0,536.8312194760651,3.8479272870977184,-5.3683121947606525,5.155,-423.0558974786203,414.3598534213185,5.333903735389427,1045.7537063824473,5.6944427153690365,1.0522414831299378,-244.7714,-9.66
171,Ravenclaw,Aida,Li,2000-01-15,Left,50144.0,-338.4737436724737,3.0835341723249416,3.3847374367247367,6.022,338.2588981555067,619.8069894787184,5.684107496777386,1037.5086404761348,8.529552847136932,1.5339247898038184,-232.67039,3.33
172,Hufflepuff,Sammie,Tyner,2001-05-08,Left,46522.0,462.7314628432994,1.3289928929088228,-4.627314628432994,6.461,-562.7855291545286,444.6604652050081,4.322091661440819,1059.0399370120754,7.412219133399504,-1.7779230862778796,-244.55377,-9.35
173,Ravenclaw,Pam,Acevedo,1997-11-03,Left,35993.0,-513.7807453160034,5.752339664796377,nan,4.962,513.8453832989904,535.4252346278513,4.754113666370314,1079.7765865833433,6.531076265587786,nan,-229.96892000000003,-31.66
174,Gryffindor,Micaela,Valdes,1998-03-19,Right,42933.0,399.1178458383049,-5.549933778261311,-3.9911784583830494,5.233,-395.57535023694123,606.656082071099,-3.2726176873087933,974.7555602147247,5.697827403852696,0.4786732767987737,-250.45348,154.55
175,Hufflepuff,Rudolf,Crouch,2001-10-19,Right,61915.0,263.91366949861145,3.3195533257566057,-2.6391366949861146,6.057,-803.3674974658072,385.95776523937934,5.402882060812322,1081.1608598956109,5.770465478444878,1.5201408812879933,-243.50886,-66.11
176,Ravenclaw,Mirna,Hubbard,1998-02-27,Right,75766.0,-561.4264046849012,6.273558082146993,5.614264046849011,5.7120000000000015,802.9135713617355,640.1053702040236,4.4595060271145694,1050.9803502412603,4.778140838847683,-0.9250455121621294,-229.35427,-29.55
177,Ravenclaw,Velma,Coles,1998-10-16,Right,61099.0,-596.7967703662614,3.8589071451549217,5.967967703662612,5.475,601.8294245945518,627.5167873338708,5.064972375064622,1054.6195020715386,7.129772149091573,-0.18713032142628402,-230.28325,-30.58
178,Slytherin,Angelica,Mcclary,2000-07-10,Right,50108.0,-587.6312452456295,-2.314444018379577,5.876312452456295,-4.8180000000000005,-635.2009959106465,387.9010773506287,3.9286536962604575,1047.3089687743177,7.336730367604543,-0.4298970418518221,-248.38789,-44.37
179,Hufflepuff,Hal,Sawyers,2001-01-16,Right,59027.0,231.72561987599357,5.331227844614902,-2.317256198759935,5.2360000000000015,-484.6585377079544,452.27387866593364,4.5353251707137625,1042.835447223118,4.631866430302416,-0.3698323831719682,-241.75746,4.19
180,Ravenclaw,Maureen,Friedman,1998-03-13,Left,36220.0,-520.3390056641314,3.135083196690392,5.203390056641314,4.392,695.8686512831969,610.336076700817,4.252374304526352,1058.4094784730748,8.439350723833929,0.4571947480434773,-231.03441,-0.46
181,Hufflepuff,Maria,Strain,1997-06-20,Left,39664.0,584.3574778275622,5.307487365770244,-5.843574778275622,5.565,-483.6944279467669,453.3304856552162,6.639799336980115,1037.5304608400102,8.165046133163289,-2.6653383023585797,-242.67528,28.23
182,Hufflepuff,Bettie,Hammonds,1998-06-12,Left,44738.0,nan,8.41551173260271,-4.113732498977279,2.502,-347.0657417338411,351.296797613773,4.990752671019752,1035.065310114371,1.9804532246462827,-0.7113201405200736,-243.73544,10.5
183,Ravenclaw,Charlotte,Evans,2000-11-29,Left,55527.0,-532.6318687848265,4.2747494903260375,5.326318687848263,5.723,nan,625.6888859862345,6.10262442630188,1063.194194636801,8.312158786557847,0.6620911064851472,-229.29056,-41.14
